Prefijo;Descripcion;Modalidad
344415516;ENRIQUE CARBO;CPP
344415517;ENRIQUE CARBO;CPP
344415518;ENRIQUE CARBO;CPP
3484255;ESCOBAR;SBT
3484256;ESCOBAR;SBT
3484260;ESCOBAR;SBT
3484261;ESCOBAR;SBT
3484257;ESCOBAR;SBT
3484258;ESCOBAR;SBT
3484259;ESCOBAR;SBT
348154270;ESCOBAR;CPP
348154271;ESCOBAR;CPP
292315589;ESPARTILLAR;CPP
2945578;ESQUEL;SBT
2945577;ESQUEL;SBT
264155007;ESTACION ALBARDON;CPP
3466414;ESTACION BERNARDO IRIGOYEN;SBT
262215623;EUGENIO BUSTOS;CPP
262215624;EUGENIO BUSTOS;CPP
382515562;FAMATINA;CPP
382515563;FAMATINA;CPP
382515500;FAMATINA;CPP
345615528;FEDERACION;CPP
345615527;FEDERACION;CPP
345615526;FEDERACION;CPP
349615558;FELICIA;CPP
349615557;FELICIA;CPP
349615555;FELICIA;CPP
349615556;FELICIA;CPP
292515494;FELIPE SOLA;CPP
235315423;FERRE;CPP
383715413;TINOGASTA;CPP
346515483;FIRMAT;CPP
346515480;FIRMAT;CPP
346515481;FIRMAT;CPP
346515482;FIRMAT;CPP
346515484;FIRMAT;CPP
370154868;FORMOSA;CPP
370154869;FORMOSA;CPP
265715258;FRAGA;CPP
388615580;FRAILE PINTADO;CPP
388615582;FRAILE PINTADO;CPP
388615581;FRAILE PINTADO;CPP
237154184;FRANCISCO ALVAREZ;CPP
237154180;FRANCISCO ALVAREZ;CPP
237154183;FRANCISCO ALVAREZ;CPP
237154182;FRANCISCO ALVAREZ;CPP
237154181;FRANCISCO ALVAREZ;CPP
2396528;FRANCISCO MADERO;SBT
38541546;FRIAS;CPP
340415572;GALVEZ;CPP
340415573;GALVEZ;CPP
340415574;GALVEZ;CPP
387715525;GAONA;CPP
387715526;GAONA;CPP
387715524;GAONA;CPP
387715527;GAONA;CPP
387715519;GAONA;CPP
387715517;GAONA;CPP
387715518;GAONA;CPP
292915409;GARRE;CPP
3743536;GARUHAPE;SBT
385515417;GARZA;CPP
2625508;GENERAL ALVEAR (PROV.  MENDOZA);SBT
224315430;GENERAL BELGRANO;CPP
224315429;GENERAL BELGRANO;CPP
2245535;GENERAL CONESA (PROV.  BUENOS AIRES);SBT
224515539;GENERAL CONESA (PROV.  BUENOS AIRES);CPP
224515538;GENERAL CONESA (PROV.  BUENOS AIRES);CPP
224515537;GENERAL CONESA (PROV.  BUENOS AIRES);CPP
226815443;GENERAL GUIDO;CPP
226815444;GENERAL GUIDO;CPP
226815442;GENERAL GUIDO;CPP
226815445;GENERAL GUIDO;CPP
225215457;GENERAL LAVALLE (PROV.  BUENOS AIRES);CPP
225215458;GENERAL LAVALLE (PROV.  BUENOS AIRES);CPP
338515503;GENERAL LEVALLE;CPP
338515504;GENERAL LEVALLE;CPP
338515501;GENERAL LEVALLE;CPP
338515502;GENERAL LEVALLE;CPP
371115408;GENERAL MOSCONI;CPP
371115407;GENERAL MOSCONI;CPP
371115409;GENERAL MOSCONI;CPP
2302589;GENERAL PICO;MPP
373115573;GENERAL PINEDO;CPP
373115575;GENERAL PINEDO;CPP
373115574;GENERAL PINEDO;CPP
373115576;GENERAL PINEDO;CPP
373115569;GENERAL PINEDO;CPP
373115567;GENERAL PINEDO;CPP
373115568;GENERAL PINEDO;CPP
387715516;GENERAL PIZARRO;CPP
2984821;GENERAL ROCA (PROV.  RIO NEGRO);SBT
2984824;GENERAL ROCA (PROV.  RIO NEGRO);SBT
2984820;GENERAL ROCA (PROV.  RIO NEGRO);SBT
2984823;GENERAL ROCA (PROV.  RIO NEGRO);SBT
2984822;GENERAL ROCA (PROV.  RIO NEGRO);SBT
2984296;GENERAL ROCA (PROV.  RIO NEGRO);MPP
2374173;GENERAL RODRIGUEZ;SBT
2374172;GENERAL RODRIGUEZ;SBT
2374171;GENERAL RODRIGUEZ;SBT
2374170;GENERAL RODRIGUEZ;SBT
2374174;GENERAL RODRIGUEZ;SBT
237154189;GENERAL RODRIGUEZ;CPP
237154188;GENERAL RODRIGUEZ;CPP
237154187;GENERAL RODRIGUEZ;CPP
237154186;GENERAL RODRIGUEZ;CPP
237154185;GENERAL RODRIGUEZ;CPP
346315440;GENERAL VIAMONTE;CPP
346315441;GENERAL VIAMONTE;CPP
346315442;GENERAL VIAMONTE;CPP
346315444;GENERAL VIAMONTE;CPP
346315443;GENERAL VIAMONTE;CPP
3404567;GESSLER;SBT
332915586;GOBERNADOR CASTRO;CPP
349815511;GOBERNADOR CRESPO;CPP
349815510;GOBERNADOR CRESPO;CPP
349815512;GOBERNADOR CRESPO;CPP
296215438;GOBERNADOR GREGORES;CPP
3764769;GOBERNADOR ROCA;SBT
234615642;GOBERNADOR UGARTE;CPP
375615523;GOBERNADOR VIRASORO;CPP
375615524;GOBERNADOR VIRASORO;CPP
375615521;GOBERNADOR VIRASORO;CPP
375615522;GOBERNADOR VIRASORO;CPP
375615520;GOBERNADOR VIRASORO;CPP
2202534;GONZALEZ CATAN;SBT
2202535;GONZALEZ CATAN;SBT
2202537;GONZALEZ CATAN;SBT
2202538;GONZALEZ CATAN;SBT
2202536;GONZALEZ CATAN;SBT
2202489;GONZALEZ CATAN;SBT
2202488;GONZALEZ CATAN;SBT
2202508;GONZALEZ CATAN;MPP
2202509;GONZALEZ CATAN;MPP
227115457;GORCHS;CPP
3777380;GOYA;MPP
292315590;GOYENA;CPP
294515629;GUALJAINA;CPP
264155390;GUANACACHE;CPP
2396529;GUANACO;SBT
292015383;GUARDIA MITRE;CPP
292015382;GUARDIA MITRE;CPP
292015384;GUARDIA MITRE;CPP
292015386;GUARDIA MITRE;CPP
292015385;GUARDIA MITRE;CPP
292015380;GUARDIA MITRE;CPP
38715623;GUEMES;CPP
222415571;GUERNICA;CPP
222415572;GUERNICA;CPP
222415574;GUERNICA;CPP
222415573;GUERNICA;CPP
222415570;GUERNICA;CPP
2224526;GUERNICA;MPP
2224525;GUERNICA;MPP
247715395;GUERRICO;CPP
231415543;HENDERSON;CPP
231415545;HENDERSON;CPP
231415544;HENDERSON;CPP
231415528;HENDERSON;CPP
231415529;HENDERSON;CPP
231415527;HENDERSON;CPP
343515511;HERNANDEZ;CPP
343515509;HERNANDEZ;CPP
343515510;HERNANDEZ;CPP
35315562;HERNANDO;CPP
292815434;HILARIO ASCASUBI;CPP
228415701;HINOJO;CPP
228415700;HINOJO;CPP
264715435;HUACO;CPP
247315533;HUGHES;CPP
247315534;HUGHES;CPP
247315535;HUGHES;CPP
247315536;HUGHES;CPP
247315532;HUGHES;CPP
388715407;HUMAHUACA;CPP
388715409;HUMAHUACA;CPP
388715408;HUMAHUACA;CPP
2983669;INDIO RICO;SBT
298315690;INDIO RICO;CPP
247415524;INES INDART;CPP
247415520;INES INDART;CPP
247415521;INES INDART;CPP
247415522;INES INDART;CPP
247415523;INES INDART;CPP
294015450;INGENIERO JACOBACCI;CPP
294015454;INGENIERO JACOBACCI;CPP
294015452;INGENIERO JACOBACCI;CPP
294015453;INGENIERO JACOBACCI;CPP
294015451;INGENIERO JACOBACCI;CPP
233515411;INGENIERO LUIGGI;CPP
233515410;INGENIERO LUIGGI;CPP
346715516;INRIVILLE;CPP
346715517;INRIVILLE;CPP
346715518;INRIVILLE;CPP
230215371;INTENDENTE ALVEAR;CPP
230215370;INTENDENTE ALVEAR;CPP
230215372;INTENDENTE ALVEAR;CPP
352115479;ISCHILIN;CPP
352115478;ISCHILIN;CPP
352115477;DEAN FUNES;CPP
375415507;ITACARUARE;CPP
375415506;ITACARUARE;CPP
374315553;JARDIN AMERICA;CPP
374315555;JARDIN AMERICA;CPP
374315554;JARDIN AMERICA;CPP
3743535;JARDIN AMERICA;SBT
3743534;JARDIN AMERICA;SBT
222315487;JEPPENER;CPP
3525607;JESUS MARIA;SBT
3525609;JESUS MARIA;SBT
3525608;JESUS MARIA;SBT
3877521;JOAQUIN V. GONZALEZ;MPP
3877522;JOAQUIN V. GONZALEZ;MPP
3877520;JOAQUIN V. GONZALEZ;MPP
3877523;JOAQUIN V. GONZALEZ;MPP
349215205;JOSEFINA;CPP
349215207;JOSEFINA;CPP
349215208;JOSEFINA;CPP
349215206;JOSEFINA;CPP
349215209;JOSEFINA;CPP
2983670;JUAN E.BARRA;SBT
265715259;JUAN JORBA;CPP
2396550;JUAN JOSE PASO;SBT
239615565;JUAN JOSE PASO;CPP
239615566;JUAN JOSE PASO;CPP
239615568;JUAN JOSE PASO;CPP
239615567;JUAN JOSE PASO;CPP
377515458;JUAN PUJOL;CPP
23615426;JUNIN (PROV.  BUENOS AIRES);CPP
297215416;JUNIN DE LOS ANDES;CPP
297215489;JUNIN DE LOS ANDES;CPP
297215488;JUNIN DE LOS ANDES;CPP
297215487;JUNIN DE LOS ANDES;CPP
265715265;JUSTO DARACT;CPP
265715256;JUSTO DARACT;CPP
265715257;JUSTO DARACT;CPP
265715255;JUSTO DARACT;CPP
340815491;LA CABRAL;CPP
387156099;LA CALDERA;CPP
373515582;LA CLOTILDE;CPP
373515583;LA CLOTILDE;CPP
373515584;LA CLOTILDE;CPP
373515509;LA CLOTILDE;CPP
228615408;LA COLINA;CPP
262215622;LA CONSULTA;CPP
262215620;LA CONSULTA;CPP
262215621;LA CONSULTA;CPP
354815594;LA CUMBRE;CPP
354815596;LA CUMBRE;CPP
354815595;LA CUMBRE;CPP
354815597;LA CUMBRE;CPP
352515578;LA GRANJA;CPP
233815420;LA HUMADA;CPP
233515413;LA MARUJA;CPP
357515418;LA PARA;CPP
357515419;LA PARA;CPP
357515417;LA PARA;CPP
2626490;LA PAZ (PROV.  MENDOZA);MPP
380154842;LA RIOJA;CPP
380154843;LA RIOJA;CPP
380154844;LA RIOJA;CPP
380154845;LA RIOJA;CPP
265515402;LA TOMA;CPP
265515401;LA TOMA;CPP
265515400;LA TOMA;CPP
332915587;LA VIOLETA;CPP
29034042;LAGO BLANCO;SBT
297215496;LAGO HUECHULAFQUEN;CPP
297215497;LAGO HUECHULAFQUEN;CPP
297215498;LAGO HUECHULAFQUEN;CPP
2944733;LAGO PUELO;SBT
371815673;LAGUNA NAICK NECK;CPP
371815675;LAGUNA NAICK NECK;CPP
371815674;LAGUNA NAICK NECK;CPP
371815676;LAGUNA NAICK NECK;CPP
371815677;LAGUNA NAICK NECK;CPP
294615458;LAMARQUE;CPP
294615457;LAMARQUE;CPP
294615456;LAMARQUE;CPP
3404566;LARRECHEA;SBT
344615349;GUALEGUAYCHU;CPP
344615351;GUALEGUAYCHU;CPP
373115562;LAS BRE?AS;CPP
373115566;LAS BRE?AS;CPP
373115564;LAS BRE?AS;CPP
373115565;LAS BRE?AS;CPP
373115563;LAS BRE?AS;CPP
262415447;LAS CARDITAS;CPP
294215623;LAS COLORADAS;CPP
383715493;LAS CORTADERAS (PROV. CATAMARCA);CPP
383715492;LAS CORTADERAS (PROV. CATAMARCA);CPP
383715491;LAS CORTADERAS (PROV. CATAMARCA);CPP
2944734;LAS GOLONDRINAS (PROV.  CHUBUT);SBT
297155194;LAS HERAS;CPP
297155193;LAS HERAS;CPP
297155195;LAS HERAS;CPP
353215437;OLIVA;CPP
387715509;LAS LAJITAS;CPP
387715511;LAS LAJITAS;CPP
387715510;LAS LAJITAS;CPP
294815444;LAS OVEJAS;CPP
226615527;LAS PIEDRITAS;CPP
226615528;LAS PIEDRITAS;CPP
226615526;LAS PIEDRITAS;CPP
377715379;LAVALLE (PROV.  CORRIENTES);CPP
347215592;LEONES;CPP
347215593;LEONES;CPP
347215595;LEONES;CPP
347215591;LEONES;CPP
347215594;LEONES;CPP
2204880;LIBERTAD;SBT
220154153;LIBERTAD;CPP
220154151;LIBERTAD;CPP
220154154;LIBERTAD;CPP
220154152;LIBERTAD;CPP
220154150;LIBERTAD;CPP
348715394;LIMA;CPP
348715392;LIMA;CPP
348715395;LIMA;CPP
348715393;LIMA;CPP
348715391;LIMA;CPP
348715379;LIMA;CPP
348715390;LIMA;CPP
348715378;LIMA;CPP
2355566;LINCOLN;SBT
2355567;LINCOLN;SBT
2261420;LOBERIA;SBT
3404565;LOMA ALTA;SBT
382615487;LOMA BLANCA;CPP
382615488;LOMA BLANCA;CPP
382615486;LOMA BLANCA;CPP
222315528;LOMA VERDE;CPP
222315529;LOMA VERDE;CPP
222315526;LOMA VERDE;CPP
222315525;LOMA VERDE;CPP
222315527;LOMA VERDE;CPP
295415267;LONQUIMAY;CPP
3404559;LOPEZ;SBT
3327525;LOPEZ CAMELO;SBT
3327527;LOPEZ CAMELO;SBT
3327526;LOPEZ CAMELO;SBT
3327529;LOPEZ CAMELO;SBT
3327528;LOPEZ CAMELO;SBT
296315407;LOS ANTIGUOS;CPP
264155391;LOS BERROS;CPP
264155392;LOS BERROS;CPP
34515439;LOS CHARRUAS;CPP
381153169;LOS NOGALES (PROV.  TUCUMAN);CPP
385615419;LOS TELARES;CPP
235815423;LOS TOLDOS (PROV.  BUENOS AIRES);CPP
235815422;LOS TOLDOS (PROV.  BUENOS AIRES);CPP
235815421;LOS TOLDOS (PROV.  BUENOS AIRES);CPP
235815420;LOS TOLDOS (PROV.  BUENOS AIRES);CPP
383515450;LOS VARELA;CPP
261152105;LUJAN DE CUYO;CPP
261152104;LUJAN DE CUYO;CPP
261152106;LUJAN DE CUYO;CPP
357315446;LUQUE;CPP
357315444;LUQUE;CPP
357315445;LUQUE;CPP
373415454;MACHAGAI;CPP
373415455;MACHAGAI;CPP
373415456;MACHAGAI;CPP
373415453;MACHAGAI;CPP
373415457;MACHAGAI;CPP
347615343;SAN LORENZO (PROV.  SANTA FE);CPP
2396551;MAGDALA;SBT
261152108;MAIPU (PROV.  MENDOZA);CPP
261152109;MAIPU (PROV.  MENDOZA);CPP
261152107;MAIPU (PROV.  MENDOZA);CPP
294015455;MAQUINCHAO;CPP
2236529;MAR DEL PLATA;MPP
2236526;MAR DEL PLATA;MPP
2236528;MAR DEL PLATA;MPP
2236527;MAR DEL PLATA;MPP
2291521;MAR DEL SUR;SBT
229115542;MAR DEL SUR;CPP
229115543;MAR DEL SUR;CPP
229115540;MAR DEL SUR;CPP
229115544;MAR DEL SUR;CPP
229115541;MAR DEL SUR;CPP
294215619;MARIANO MORENO;CPP
356315432;MARULL;CPP
358315443;MATTALDI;CPP
358315441;VICU?A MACKENNA;CPP
358315442;MATTALDI;CPP
2395490;MAURICIO HIRSCH;SBT
291155305;MAYOR BURATOVICH;CPP
291155306;MAYOR BURATOVICH;CPP
2342529;MECHITA;SBT
234215544;MECHITA;CPP
234215545;MECHITA;CPP
234215546;MECHITA;CPP
234215547;MECHITA;CPP
234215542;MECHITA;CPP
2613800;MENDOZA;MPP
2613805;MENDOZA;MPP
2613801;MENDOZA;MPP
2613803;MENDOZA;MPP
2613804;MENDOZA;MPP
2324625;MERCEDES (PROV.  BUENOS AIRES);SBT
2324628;MERCEDES (PROV.  BUENOS AIRES);SBT
2324626;MERCEDES (PROV.  BUENOS AIRES);SBT
2324629;MERCEDES (PROV.  BUENOS AIRES);SBT
2324627;MERCEDES (PROV.  BUENOS AIRES);SBT
2657251;MERCEDES (PROV.  SAN LUIS);SBT
2657252;MERCEDES (PROV.  SAN LUIS);SBT
2657253;MERCEDES (PROV.  SAN LUIS);SBT
2657250;MERCEDES (PROV.  SAN LUIS);SBT
2657254;MERCEDES (PROV.  SAN LUIS);SBT
2657260;MERCEDES (PROV.  SAN LUIS);MPP
2657261;MERCEDES (PROV.  SAN LUIS);MPP
265615448;MERLO (PROV.  SAN LUIS);CPP
265615446;MERLO (PROV.  SAN LUIS);CPP
265615447;MERLO (PROV.  SAN LUIS);CPP
230215377;METILEO;CPP
2983671;MICAELA CASCALLARES;SBT
298315691;MICAELA CASCALLARES;CPP
295315480;MIGUEL RIGLOS;CPP
354415534;MINA CLAVERO;CPP
354415533;MINA CLAVERO;CPP
354415536;MINA CLAVERO;CPP
354415535;MINA CLAVERO;CPP
2291600;MIRAMAR (PROV.  BUENOS AIRES);SBT
371815671;MISION TACAAGLE;CPP
371815672;MISION TACAAGLE;CPP
377515462;MOCORETA;CPP
377515459;MOCORETA;CPP
377515460;MOCORETA;CPP
377515461;MOCORETA;CPP
2395496;MOCTEZUMA;SBT
340915490;MOISES VILLE;CPP
2396552;MONES CAZON;SBT
346615493;MONJE;CPP
346715521;MONTE BUEY;CPP
346715520;MONTE BUEY;CPP
233415422;MONTE NIEVAS;CPP
233415423;MONTE NIEVAS;CPP
389115497;MONTEAGUDO;CPP
389115498;MONTEAGUDO;CPP
389115496;MONTEAGUDO;CPP
375115643;MONTECARLO;CPP
375115644;MONTECARLO;CPP
386315562;MONTEROS;CPP
386315561;MONTEROS;CPP
386315560;MONTEROS;CPP
38631555;MONTEROS;CPP
388155950;MONTERRICO;CPP
388155952;MONTERRICO;CPP
388155951;MONTERRICO;CPP
3471690;MONTES DE OCA;SBT
2374177;MORENO;SBT
2374175;MORENO;SBT
2374179;MORENO;SBT
2374178;MORENO;SBT
265615419;NASCHEL;CPP
265615449;NASCHEL;CPP
2995913;NEUQUEN;MPP
2995914;NEUQUEN;MPP
2995911;NEUQUEN;MPP
2995910;NEUQUEN;MPP
2995912;NEUQUEN;MPP
264715436;NIQUIVIL;CPP
382515507;NONOGASTA;CPP
382515509;NONOGASTA;CPP
382515508;NONOGASTA;CPP
265815405;NUEVA GALIA;CPP
2396553;NUEVA PLATA;SBT
2342540;O' BRIEN;SBT
2284394;OLAVARRIA;SBT
2284392;OLAVARRIA;SBT
2284391;OLAVARRIA;SBT
2284393;OLAVARRIA;SBT
2284390;OLAVARRIA;SBT
2284369;OLAVARRIA;SBT
2284395;OLAVARRIA;SBT
232315325;OLIVERA;CPP
347615338;OLIVEROS;CPP
382615442;OLTA;CPP
382615441;OLTA;CPP
382615484;OLTA;CPP
382615483;OLTA;CPP
232315331;OPEN DOOR;CPP
232315327;OPEN DOOR;CPP
232315328;OPEN DOOR;CPP
232315330;OPEN DOOR;CPP
232315329;OPEN DOOR;CPP
2983672;ORIENTE;SBT
298315688;ORIENTE;CPP
388155944;PALPALA;CPP
388155943;PALPALA;CPP
388155942;PALPALA;CPP
388155940;PALPALA;CPP
388155941;PALPALA;CPP
388155955;PAMPA BLANCA;CPP
372515525;PAMPA DEL INDIO;CPP
372515524;PAMPA DEL INDIO;CPP
372515526;PAMPA DEL INDIO;CPP
262215627;PAREDITAS;CPP
235515583;PASTEUR;CPP
235515584;PASTEUR;CPP
235515585;PASTEUR;CPP
235515587;PASTEUR;CPP
235515586;PASTEUR;CPP
235515580;PASTEUR;CPP
234315409;PEDERNALES;CPP
2396561;PEHUAJO;SBT
2396560;PEHUAJO;SBT
239615564;PEHUAJO;CPP
23961557;PEHUAJO;CPP
239615562;PEHUAJO;CPP
239615563;PEHUAJO;CPP
2392662;PELLEGRINI;SBT
239215689;PELLEGRINI;CPP
239215692;PELLEGRINI;CPP
239215688;PELLEGRINI;CPP
239215691;PELLEGRINI;CPP
239215690;PELLEGRINI;CPP
239215683;PELLEGRINI;CPP
239215684;PELLEGRINI;CPP
239215682;PELLEGRINI;CPP
388155947;PERICO;CPP
388155948;PERICO;CPP
388155946;PERICO;CPP
388155945;PERICO;CPP
388155949;PERICO;CPP
297155190;PICO TRUNCADO;CPP
297155192;PICO TRUNCADO;CPP
297155191;PICO TRUNCADO;CPP
224215413;PILA;CPP
2304237;PILAR (PROV.  BUENOS AIRES);SBT
2304236;PILAR (PROV.  BUENOS AIRES);SBT
2304239;PILAR (PROV.  BUENOS AIRES);SBT
2304238;PILAR (PROV.  BUENOS AIRES);SBT
230154242;PILAR (PROV.  BUENOS AIRES);CPP
230154243;PILAR (PROV.  BUENOS AIRES);CPP
230154241;PILAR (PROV.  BUENOS AIRES);CPP
230154240;PILAR (PROV.  BUENOS AIRES);CPP
2304244;PILAR (PROV.  BUENOS AIRES);SBT
357215596;RIO SEGUNDO;CPP
225415538;PINAMAR;CPP
225415539;PINAMAR;CPP
222115416;PIPINAS;CPP
231415540;PIROVANO;CPP
223156562;PLAYA CHAPADMALAL;CPP
223156563;PLAYA CHAPADMALAL;CPP
223156564;PLAYA CHAPADMALAL;CPP
294615461;POMONA;CPP
220154159;PONTEVEDRA;CPP
220154157;PONTEVEDRA;CPP
220154155;PONTEVEDRA;CPP
220154156;PONTEVEDRA;CPP
220154158;PONTEVEDRA;CPP
376154917;POSADAS;CPP
262415446;POTRERILLOS;CPP
373415458;PRESIDENCIA DE LA PLAZA;CPP
373415460;PRESIDENCIA DE LA PLAZA;CPP
373415459;PRESIDENCIA DE LA PLAZA;CPP
372515489;PRESIDENCIA ROCA;CPP
372515488;PRESIDENCIA ROCA;CPP
36415427;PRESIDENCIA ROQUE SAENZ PE?A;CPP
349715412;PROGRESO;CPP
292315593;PUAN;CPP
292315592;PUAN;CPP
292315594;PUAN;CPP
292315591;PUAN;CPP
292315595;PUAN;CPP
292315585;PUAN;CPP
292315587;PUAN;CPP
292315586;PUAN;CPP
375515388;PUEBLO GUARANI;CPP
295215452;PUELCHES;CPP
295215454;PUELCHES;CPP
295215453;PUELCHES;CPP
293215596;PUERTO BELGRANO;CPP
293215595;PUERTO BELGRANO;CPP
293215594;PUERTO BELGRANO;CPP
293215593;PUERTO BELGRANO;CPP
293215592;PUERTO BELGRANO;CPP
2975197;PUERTO DESEADO;MPP
2975196;PUERTO DESEADO;MPP
375715605;PUERTO ESPERANZA;CPP
375715607;PUERTO ESPERANZA;CPP
375715608;PUERTO ESPERANZA;CPP
375715606;PUERTO ESPERANZA;CPP
375115646;PUERTO PIRAY;CPP
375115645;PUERTO PIRAY;CPP
375115647;PUERTO PIRAY;CPP
296215436;PUERTO SANTA CRUZ;CPP
296215437;PUERTO SANTA CRUZ;CPP
2932590;PUNTA ALTA;SBT
262415445;PUNTA DE VACAS;CPP
388155957;PURMAMARCA;CPP
233115417;QUETREQUEN;CPP
265115438;QUINES;CPP
265115437;QUINES;CPP
265115436;QUINES;CPP
247515440;RAFAEL OBLIGADO;CPP
340715472;RAMALLO;CPP
340715477;RAMALLO;CPP
340715473;RAMALLO;CPP
340715474;RAMALLO;CPP
340715476;RAMALLO;CPP
340715470;RAMALLO;CPP
340715471;RAMALLO;CPP
340715475;RAMALLO;CPP
340715458;RAMALLO;CPP
340715457;RAMALLO;CPP
340715456;RAMALLO;CPP
247715396;RANCAGUA;CPP
224115607;RANCHOS;CPP
224115604;RANCHOS;CPP
224115606;RANCHOS;CPP
224115603;RANCHOS;CPP
224115605;RANCHOS;CPP
224115602;RANCHOS;CPP
224115601;RANCHOS;CPP
224115600;RANCHOS;CPP
233115415;RANCUL;CPP
233115414;RANCUL;CPP
386115459;RAPELLI;CPP
235215537;RAWSON (PROV.  BUENOS AIRES);CPP
2804912;RAWSON (PROV.  CHUBUT);SBT
3482354;RECONQUISTA;SBT
362154963;RESISTENCIA;CPP
2983673;RETA;SBT
354315301;RIO CEBALLOS;CPP
354315302;RIO CEBALLOS;CPP
354315300;RIO CEBALLOS;CPP
354315303;RIO CEBALLOS;CPP
354315304;RIO CEBALLOS;CPP
2931426;RIO COLORADO (PROV. RIO NEGRO);SBT
358503;RIO CUARTO;SBT
3584721;RIO CUARTO;MPP
2966230;RIO GALLEGOS;SBT
290215450;RIO TURBIO;CPP
290215452;RIO TURBIO;CPP
290215451;RIO TURBIO;CPP
235515568;ROBERTS;CPP
235515569;ROBERTS;CPP
264715434;RODEO;CPP
261152111;RODEO DE LA CRUZ;CPP
261152101;RODEO DEL MEDIO;CPP
261152102;RODEO DEL MEDIO;CPP
261152100;RODEO DEL MEDIO;CPP
2475438;ROJAS;SBT
233715430;ROOSEVELT;CPP
222715591;ROQUE PEREZ;CPP
222715594;ROQUE PEREZ;CPP
222715592;ROQUE PEREZ;CPP
222715590;ROQUE PEREZ;CPP
222715593;ROQUE PEREZ;CPP
222715587;ROQUE PEREZ;CPP
222715589;ROQUE PEREZ;CPP
222715588;ROQUE PEREZ;CPP
3412363;ROSARIO;MPP
3412360;ROSARIO;MPP
3412362;ROSARIO;MPP
3412364;ROSARIO;MPP
3412365;ROSARIO;MPP
34115245;ROSARIO;CPP
34115246;ROSARIO;CPP
34115244;ROSARIO;CPP
387615549;ROSARIO DE LA FRONTERA;CPP
387615548;ROSARIO DE LA FRONTERA;CPP
387615518;ROSARIO DE LA FRONTERA;CPP
387615544;ROSARIO DE LA FRONTERA;CPP
387615540;ROSARIO DE LA FRONTERA;CPP
387615543;ROSARIO DE LA FRONTERA;CPP
387615541;ROSARIO DE LA FRONTERA;CPP
387615542;ROSARIO DE LA FRONTERA;CPP
387156210;ROSARIO DE LERMA;CPP
387156211;ROSARIO DE LERMA;CPP
387156212;ROSARIO DE LERMA;CPP
387156214;ROSARIO DE LERMA;CPP
387156213;ROSARIO DE LERMA;CPP
3743537;RUIZ DE MONTOYA;SBT
292315588;SAAVEDRA;CPP
382715496;SALICAS;CPP
382715495;SALICAS;CPP
3876078;SALTA;MPP
3876077;SALTA;MPP
3876075;SALTA;MPP
3876076;SALTA;MPP
2474487;SALTO;SBT
232515462;SAN ANDRES DE GILES;CPP
232515461;SAN ANDRES DE GILES;CPP
232515463;SAN ANDRES DE GILES;CPP
232515460;SAN ANDRES DE GILES;CPP
2326447;SAN ANTONIO DE ARECO;SBT
3537397;SAN ANTONIO DE LITIN;SBT
387156218;SAN ANTONIO DE LOS COBRES;CPP
387156219;SAN ANTONIO DE LOS COBRES;CPP
358515419;SAN BASILIO;CPP
358515418;SAN BASILIO;CPP
225715654;SAN BERNARDO (PROV.  BUENOS AIRES);CPP
225715652;SAN BERNARDO (PROV.  BUENOS AIRES);CPP
225715653;SAN BERNARDO (PROV.  BUENOS AIRES);CPP
340415578;SAN CARLOS CENTRO;CPP
340415575;SAN CARLOS CENTRO;CPP
340415576;SAN CARLOS CENTRO;CPP
340415577;SAN CARLOS CENTRO;CPP
294154860;SAN CARLOS DE BARILOCHE;CPP
294154859;SAN CARLOS DE BARILOCHE;CPP
294154858;SAN CARLOS DE BARILOCHE;CPP
294154861;SAN CARLOS DE BARILOCHE;CPP
294154862;SAN CARLOS DE BARILOCHE;CPP
2983674;SAN CAYETANO;SBT
298315693;SAN CAYETANO;CPP
298315694;SAN CAYETANO;CPP
298315695;SAN CAYETANO;CPP
298315697;SAN CAYETANO;CPP
298315696;SAN CAYETANO;CPP
298315687;SAN CAYETANO;CPP
298315686;SAN CAYETANO;CPP
298315685;SAN CAYETANO;CPP
2291522;SAN EDUARDO DEL MAR;SBT
3404570;SAN EUGENIO;SBT
298215493;SAN FRANCISCO DE BELLOCQ;CPP
352215492;SAN FRANCISCO DEL CHA?AR;CPP
352215491;SAN FRANCISCO DEL CHA?AR;CPP
352215494;SAN FRANCISCO DEL CHA?AR;CPP
338215509;SAN GREGORIO;CPP
338215506;SAN GREGORIO;CPP
338215507;SAN GREGORIO;CPP
338215508;SAN GREGORIO;CPP
338215505;SAN GREGORIO;CPP
375415502;SAN JAVIER (PROV.  MISIONES);CPP
375415501;SAN JAVIER (PROV.  MISIONES);CPP
375415500;SAN JAVIER (PROV.  MISIONES);CPP
3426339;SAN JOSE DEL RINCON;SBT
264538;SAN JUAN;SBT
2645003;SAN JUAN;MPP
2645004;SAN JUAN;MPP
2645005;SAN JUAN;MPP
2645006;SAN JUAN;MPP
296215434;SAN JULIAN;CPP
296215435;SAN JULIAN;CPP
296215433;SAN JULIAN;CPP
3476334;SAN LORENZO (PROV.  SANTA FE);SBT
3476332;SAN LORENZO (PROV.  SANTA FE);SBT
3476333;SAN LORENZO (PROV.  SANTA FE);SBT
3476331;SAN LORENZO (PROV.  SANTA FE);SBT
3476330;SAN LORENZO (PROV.  SANTA FE);SBT
2664904;SAN LUIS (PROV. SAN LUIS);SBT
